ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
7611902,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-12654,-2269,1,0,0,1,Medicine staff,1.0
7213011,F,Y,N,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10012,-1297,1,0,1,0,,3.0
7801553,F,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-12883,-3627,1,0,0,0,Managers,2.0
7234173,M,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-18704,-5434,1,1,0,0,Laborers,1.0
7793639,M,Y,N,1,121500.0,Working,Higher education,Married,House / apartment,-13158,-4738,1,0,0,0,Managers,3.0
7727678,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15337,-97,1,0,0,0,Sales staff,2.0
7149746,M,Y,N,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-14494,-747,1,0,0,1,Laborers,2.0
7779018,M,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-16271,-2573,1,0,0,0,Managers,2.0
7147018,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10882,-104,1,0,0,0,,2.0
7133037,F,Y,Y,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-18490,-6023,1,1,0,0,,2.0
7211466,M,Y,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15415,-1576,1,0,0,0,Laborers,4.0
7514103,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21347,365243,1,0,0,0,,2.0
7108279,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-17794,-4222,1,0,0,0,Laborers,2.0
7352083,M,N,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-21052,-2462,1,0,0,0,Laborers,2.0
7133762,F,N,N,0,108000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18666,-265,1,0,0,0,High skill tech staff,1.0
7430844,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16208,-150,1,0,1,1,Laborers,2.0
7232850,M,Y,Y,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-22959,-434,1,0,0,0,Drivers,2.0
7031908,F,N,Y,1,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16359,-4903,1,0,0,0,Sales staff,3.0
7126065,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17303,-3877,1,0,0,0,,2.0
7485043,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-22767,-2608,1,0,0,0,,2.0
7169025,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-10936,-2710,1,0,0,0,Core staff,2.0
7152009,F,N,N,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17918,-9659,1,0,1,0,Laborers,3.0
7105007,M,Y,Y,1,216000.0,Working,Secondary / secondary special,Married,Rented apartment,-17051,-1457,1,0,0,0,Laborers,3.0
7867821,M,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,-11839,-153,1,0,0,1,Cleaning staff,2.0
7107718,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-11016,-996,1,0,0,0,Laborers,1.0
7025017,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-975,1,0,0,0,Laborers,1.0
7086997,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22630,365243,1,0,1,0,,2.0
7706861,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9332,-127,1,0,0,0,Laborers,1.0
7737270,F,N,N,0,202500.0,Working,Higher education,Married,Municipal apartment,-17822,-10689,1,1,0,0,Security staff,2.0
7508430,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10083,-2860,1,1,0,0,Drivers,3.0
7898754,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16034,-5169,1,0,0,0,Security staff,2.0
7730697,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-20021,-1002,1,0,0,0,Accountants,1.0
7078054,M,Y,Y,1,76500.0,Commercial associate,Higher education,Married,House / apartment,-10547,-1374,1,0,0,1,Managers,3.0
7439037,F,N,N,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11394,-4042,1,0,0,0,Laborers,4.0
7677481,F,N,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15008,-2072,1,1,1,0,,2.0
7838816,F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-23599,-14414,1,1,1,0,,1.0
7078139,M,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12821,-4873,1,0,0,0,Core staff,2.0
7078854,F,N,Y,0,31950.0,Pensioner,Lower secondary,Married,House / apartment,-20748,365243,1,0,0,0,,2.0
7642251,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-12117,-2554,1,0,0,0,,1.0
7833771,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,-12532,-689,1,1,1,0,,1.0
7890930,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-17092,-1572,1,0,1,0,Managers,2.0
7093850,M,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21288,-5508,1,1,0,0,,1.0
7045167,F,Y,Y,2,126000.0,Working,Incomplete higher,Married,House / apartment,-11432,-129,1,0,1,0,Core staff,4.0
7472477,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,With parents,-12799,-3128,1,0,1,0,Core staff,1.0
7161850,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-19872,-2006,1,0,0,0,Drivers,2.0
7447929,M,N,Y,1,193500.0,Working,Secondary / secondary special,Married,With parents,-8249,-1033,1,1,1,0,Core staff,3.0
7617641,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10072,-2737,1,0,0,0,Sales staff,3.0
7806557,F,N,N,1,184500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9922,-399,1,0,1,0,Secretaries,2.0
7691923,M,Y,N,1,193500.0,Commercial associate,Higher education,Married,With parents,-13132,-2574,1,0,0,0,Core staff,3.0
7447669,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17091,-180,1,1,1,0,Security staff,2.0
7807580,F,N,Y,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14473,-1116,1,1,0,1,Sales staff,1.0
7232099,M,N,N,0,130500.0,Working,Secondary / secondary special,Single / not married,With parents,-10119,-983,1,1,1,0,Laborers,1.0
7853898,M,N,N,2,193500.0,Working,Secondary / secondary special,Married,House / apartment,-13183,-325,1,1,0,0,Drivers,4.0
7918478,F,N,Y,1,166500.0,Commercial associate,Higher education,Married,House / apartment,-19977,-4441,1,0,0,0,,3.0
7372666,F,Y,Y,1,306000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12299,-298,1,1,1,0,Medicine staff,3.0
7463829,M,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17329,-199,1,0,0,0,Laborers,3.0
7772730,F,Y,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22983,365243,1,0,0,0,,2.0
7702193,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19150,-2686,1,0,0,0,Laborers,2.0
7898826,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11694,-877,1,0,0,0,,3.0
7244088,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16987,-2550,1,0,0,0,Accountants,2.0
7590770,F,Y,Y,0,83250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15972,-2492,1,0,0,0,Laborers,2.0
7089027,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-17508,-1648,1,0,0,0,Laborers,2.0
7807226,F,Y,Y,2,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12925,-782,1,0,0,0,Core staff,4.0
7224532,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23589,365243,1,0,0,0,,2.0
7262605,F,N,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-19489,-2092,1,0,0,1,High skill tech staff,2.0
7125275,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0
7612724,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23199,365243,1,0,0,0,,1.0
7906020,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19643,-237,1,1,0,0,Managers,2.0
7709749,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-14652,-8075,1,0,0,0,Laborers,2.0
7999396,F,N,N,0,112500.0,State servant,Higher education,Married,With parents,-10325,-2190,1,1,0,1,Core staff,2.0
7157016,F,N,Y,0,42750.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22170,365243,1,0,1,0,,1.0
7291418,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16019,-5904,1,0,0,0,Laborers,3.0
7119441,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13689,-1990,1,0,0,0,Sales staff,3.0
7098834,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-22655,-3903,1,0,0,0,Managers,2.0
7513450,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,With parents,-15377,-2713,1,1,1,0,Laborers,4.0
7024111,M,N,N,2,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15270,-117,1,1,0,0,Drivers,4.0
7044563,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-15744,-2351,1,1,1,0,,2.0
7796757,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14583,-1210,1,0,0,0,Sales staff,1.0
7259983,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19131,-888,1,0,0,0,,2.0
7023848,M,N,Y,0,49500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12087,-3482,1,1,1,0,Security staff,1.0
7652920,M,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-11635,-1732,1,1,1,0,Drivers,2.0
7376845,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22723,365243,1,0,0,0,,2.0
7544946,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20804,365243,1,0,0,0,,2.0
7007722,M,Y,Y,1,288000.0,Working,Secondary / secondary special,Married,With parents,-9952,-2843,1,0,0,0,Laborers,3.0
7891882,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-22285,-1202,1,0,1,0,,2.0
7891880,F,N,N,1,189000.0,State servant,Secondary / secondary special,Married,House / apartment,-8704,-228,1,0,0,0,Medicine staff,3.0
7033085,F,N,N,0,162000.0,Working,Higher education,Civil marriage,House / apartment,-12408,-3156,1,0,0,0,Core staff,2.0
7853535,F,N,N,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15400,-598,1,0,1,1,Sales staff,2.0
7296228,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16108,-2850,1,0,0,0,Laborers,2.0
7397934,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22900,365243,1,0,0,0,,1.0
7690571,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-17235,-1585,1,1,0,0,Managers,2.0
7240774,M,Y,Y,1,135000.0,Pensioner,Lower secondary,Widow,House / apartment,-19235,365243,1,0,0,0,,2.0
7884751,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16698,-8890,1,0,0,0,Laborers,2.0
7823027,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14132,-1421,1,0,0,1,Laborers,2.0
7111287,M,Y,N,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20394,365243,1,0,0,0,,2.0
7189925,F,Y,Y,1,135000.0,State servant,Higher education,Single / not married,House / apartment,-14504,-2161,1,0,0,0,Laborers,2.0
7709172,F,Y,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12570,-2664,1,0,0,0,Laborers,4.0
7736944,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11902,-1547,1,0,0,0,,2.0
7237026,M,Y,N,2,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15745,-858,1,1,1,0,Drivers,4.0
7724024,F,N,Y,1,99000.0,Working,Higher education,Married,With parents,-10000,-2754,1,0,0,1,,3.0
7051243,F,Y,Y,1,270000.0,Working,Higher education,Married,House / apartment,-12773,-817,1,0,1,1,,3.0
7409970,F,Y,Y,1,162000.0,Working,Secondary / secondary special,Married,Municipal apartment,-17091,-2387,1,0,0,0,Core staff,3.0
7133414,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13828,-605,1,0,0,0,,4.0
7438549,F,Y,N,0,270000.0,Working,Incomplete higher,Single / not married,With parents,-9690,-2765,1,1,1,0,Managers,1.0
7759797,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-19461,-3139,1,1,0,0,,2.0
7172403,F,N,N,0,135000.0,Commercial associate,Higher education,Single / not married,With parents,-15730,-4660,1,0,0,0,,1.0
7298055,M,N,N,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-12208,-2285,1,1,0,0,High skill tech staff,4.0
7243654,M,Y,N,1,315000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-18274,-2550,1,1,0,0,High skill tech staff,3.0
7052313,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14306,-1122,1,0,0,0,Laborers,2.0
7109898,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19334,-149,1,0,0,0,Security staff,2.0
7514106,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24696,365243,1,0,0,0,,1.0
7799013,M,Y,Y,0,61650.0,Working,Secondary / secondary special,Married,House / apartment,-12479,-5608,1,1,1,0,Laborers,2.0
7738628,F,N,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-17422,-189,1,0,1,0,,2.0
7397677,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17822,-4464,1,1,0,0,Drivers,2.0
7390948,F,N,Y,0,202500.0,Working,Incomplete higher,Separated,House / apartment,-17864,-1604,1,0,0,1,Laborers,1.0
7203262,F,N,N,1,148500.0,State servant,Secondary / secondary special,Married,With parents,-9973,-2391,1,0,0,0,Medicine staff,3.0
7641076,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21351,365243,1,0,0,0,,1.0
7162928,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18591,-4396,1,0,0,0,,2.0
7436336,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Civil marriage,Rented apartment,-15487,-1673,1,0,0,0,,3.0
7153933,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-14731,-7688,1,0,0,0,High skill tech staff,2.0
7898952,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-8954,-877,1,1,1,0,Managers,2.0
7486071,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23555,365243,1,0,0,0,,1.0
7089638,M,N,N,1,157500.0,Working,Higher education,Separated,With parents,-10862,-1160,1,1,1,0,Laborers,2.0
7267645,M,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-13133,-2193,1,0,0,0,,2.0
7660982,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,With parents,-15224,-1822,1,0,1,0,Laborers,3.0
7758690,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21985,365243,1,0,0,0,,2.0
7291339,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18073,-4443,1,0,0,0,Laborers,1.0
7519518,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19828,-1737,1,0,0,0,,2.0
7936299,F,Y,Y,0,67500.0,Working,Higher education,Married,House / apartment,-16402,-1538,1,0,0,0,,2.0
7744016,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19681,-1850,1,0,0,0,Security staff,1.0
7054112,F,N,N,0,162000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-14178,-1947,1,1,0,0,Core staff,1.0
7709114,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19863,-2939,1,0,0,0,Security staff,2.0
7922977,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,-14553,-786,1,1,1,0,Laborers,2.0
7929828,M,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-12682,-4279,1,0,0,0,Laborers,3.0
7761586,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-11371,-881,1,0,0,1,Laborers,4.0
7502048,M,N,N,0,85500.0,Pensioner,Incomplete higher,Married,House / apartment,-22708,365243,1,0,1,0,,2.0
7636023,F,N,N,1,180000.0,Commercial associate,Higher education,Married,With parents,-12330,-3223,1,1,1,0,,3.0
7691705,F,N,N,0,144000.0,Working,Incomplete higher,Married,House / apartment,-19306,-1309,1,0,1,0,Laborers,2.0
7354268,F,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-18589,-2434,1,0,0,0,Laborers,2.0
7906707,F,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15002,-4440,1,0,1,0,Managers,3.0
7728471,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13983,-3613,1,0,0,0,Laborers,3.0
7709073,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10896,-959,1,0,0,0,Core staff,3.0
7529099,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21514,365243,1,0,0,0,,1.0
7133665,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20047,-5250,1,0,0,0,Laborers,2.0
7248961,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20700,365243,1,0,0,0,,2.0
7462893,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-19788,-1418,1,1,0,0,Medicine staff,2.0
7046909,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18960,-2588,1,0,0,0,Laborers,2.0
7931533,F,Y,Y,1,108000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11367,-3220,1,0,0,1,,2.0
7132696,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12644,-2811,1,0,0,0,Laborers,2.0
